"","Year","CU_ID","Species","Stock","Metric","Compare","LBM","UBM","Value","Status","Confidence"
"17957",2021,"SEL-06-16","Sockeye","Taseko_ES","RelLBM",NA,NA,NA,NA,NA,NA
"17958",1995,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17959",1996,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17960",1997,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17961",1998,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17962",1999,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17963",2000,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17964",2001,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17965",2002,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17966",2003,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17967",2004,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17968",2005,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17969",2006,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17970",2007,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17971",2008,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17972",2009,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17973",2010,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17974",2011,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17975",2012,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17976",2013,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17977",2014,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17978",2015,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17979",2016,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17980",2017,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17981",2018,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17982",2019,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17983",2020,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17984",2021,"SEL-06-16","Sockeye","Taseko_ES","AbsLBM",NA,1000,10000,NA,NA,NA
"17985",1995,"SER-02","Sockeye","Widgeon_RT","RelLBM",NA,NA,NA,NA,NA,NA
"17986",1996,"SER-02","Sockeye","Widgeon_RT","RelLBM",NA,NA,NA,NA,NA,NA
"17987",1997,"SER-02","Sockeye","Widgeon_RT","RelLBM",77.6960879978261,NA,NA,NA,NA,NA
"17988",1998,"SER-02","Sockeye","Widgeon_RT","RelLBM",60.5924069458135,NA,NA,NA,NA,NA
"17989",1999,"SER-02","Sockeye","Widgeon_RT","RelLBM",67.2605685736647,NA,NA,NA,NA,NA
"17990",2000,"SER-02","Sockeye","Widgeon_RT","RelLBM",49.3254310719213,NA,NA,NA,NA,NA
"17991",2001,"SER-02","Sockeye","Widgeon_RT","RelLBM",62.8206574171621,NA,NA,NA,NA,NA
"17992",2002,"SER-02","Sockeye","Widgeon_RT","RelLBM",111.715075376284,NA,NA,NA,NA,NA
"17993",2003,"SER-02","Sockeye","Widgeon_RT","RelLBM",101.830949848064,NA,NA,NA,NA,NA
"17994",2004,"SER-02","Sockeye","Widgeon_RT","RelLBM",116.835230131222,NA,NA,NA,NA,NA
"17995",2005,"SER-02","Sockeye","Widgeon_RT","RelLBM",153.943982753682,NA,NA,NA,NA,NA
"17996",2006,"SER-02","Sockeye","Widgeon_RT","RelLBM",112.713494023859,NA,NA,NA,NA,NA
"17997",2007,"SER-02","Sockeye","Widgeon_RT","RelLBM",126.243002260069,NA,NA,NA,NA,NA
"17998",2008,"SER-02","Sockeye","Widgeon_RT","RelLBM",143.539824218146,NA,NA,NA,NA,NA
"17999",2009,"SER-02","Sockeye","Widgeon_RT","RelLBM",228.298531571334,NA,NA,NA,NA,NA
"18000",2010,"SER-02","Sockeye","Widgeon_RT","RelLBM",357.334656483434,NA,NA,NA,NA,NA
"18001",2011,"SER-02","Sockeye","Widgeon_RT","RelLBM",613.117328325995,NA,NA,NA,NA,NA
"18002",2012,"SER-02","Sockeye","Widgeon_RT","RelLBM",1006.25283247514,NA,NA,NA,NA,NA
"18003",2013,"SER-02","Sockeye","Widgeon_RT","RelLBM",1024.55106447476,NA,NA,NA,NA,NA
"18004",2014,"SER-02","Sockeye","Widgeon_RT","RelLBM",792.631169753421,NA,NA,NA,NA,NA
"18005",2015,"SER-02","Sockeye","Widgeon_RT","RelLBM",433.915006173472,NA,NA,NA,NA,NA
"18006",2016,"SER-02","Sockeye","Widgeon_RT","RelLBM",367.828359686134,NA,NA,NA,NA,NA
"18007",2017,"SER-02","Sockeye","Widgeon_RT","RelLBM",195.76268046246,NA,NA,NA,NA,NA
"18008",2018,"SER-02","Sockeye","Widgeon_RT","RelLBM",164.134495571636,NA,NA,NA,NA,NA
"18009",2019,"SER-02","Sockeye","Widgeon_RT","RelLBM",174.74223653108,NA,NA,NA,NA,NA
"18010",2020,"SER-02","Sockeye","Widgeon_RT","RelLBM",174.992704358686,NA,NA,NA,NA,NA
"18011",2021,"SER-02","Sockeye","Widgeon_RT","RelLBM",172.517306717657,NA,NA,NA,NA,NA
"18012",1995,"SER-02","Sockeye","Widgeon_RT","AbsLBM",NA,1000,10000,NA,NA,NA
"18013",1996,"SER-02","Sockeye","Widgeon_RT","AbsLBM",NA,1000,10000,NA,NA,NA
"18014",1997,"SER-02","Sockeye","Widgeon_RT","AbsLBM",77.6960879978261,1000,10000,0.0776960879978261,"Red",NA
"18015",1998,"SER-02","Sockeye","Widgeon_RT","AbsLBM",60.5924069458135,1000,10000,0.0605924069458135,"Red",NA
"18016",1999,"SER-02","Sockeye","Widgeon_RT","AbsLBM",67.2605685736647,1000,10000,0.0672605685736647,"Red",NA
"18017",2000,"SER-02","Sockeye","Widgeon_RT","AbsLBM",49.3254310719213,1000,10000,0.0493254310719213,"Red",NA
"18018",2001,"SER-02","Sockeye","Widgeon_RT","AbsLBM",62.8206574171621,1000,10000,0.0628206574171621,"Red",NA
"18019",2002,"SER-02","Sockeye","Widgeon_RT","AbsLBM",111.715075376284,1000,10000,0.111715075376284,"Red",NA
"18020",2003,"SER-02","Sockeye","Widgeon_RT","AbsLBM",101.830949848064,1000,10000,0.101830949848064,"Red",NA
"18021",2004,"SER-02","Sockeye","Widgeon_RT","AbsLBM",116.835230131222,1000,10000,0.116835230131222,"Red",NA
"18022",2005,"SER-02","Sockeye","Widgeon_RT","AbsLBM",153.943982753682,1000,10000,0.153943982753682,"Red",NA
"18023",2006,"SER-02","Sockeye","Widgeon_RT","AbsLBM",112.713494023859,1000,10000,0.112713494023859,"Red",NA
"18024",2007,"SER-02","Sockeye","Widgeon_RT","AbsLBM",126.243002260069,1000,10000,0.126243002260069,"Red",NA
"18025",2008,"SER-02","Sockeye","Widgeon_RT","AbsLBM",143.539824218146,1000,10000,0.143539824218146,"Red",NA
"18026",2009,"SER-02","Sockeye","Widgeon_RT","AbsLBM",228.298531571334,1000,10000,0.228298531571334,"Red",NA
"18027",2010,"SER-02","Sockeye","Widgeon_RT","AbsLBM",357.334656483434,1000,10000,0.357334656483434,"Red",NA
"18028",2011,"SER-02","Sockeye","Widgeon_RT","AbsLBM",613.117328325995,1000,10000,0.613117328325995,"Red",NA
"18029",2012,"SER-02","Sockeye","Widgeon_RT","AbsLBM",1006.25283247514,1000,10000,1.00625283247514,"Amber",NA
"18030",2013,"SER-02","Sockeye","Widgeon_RT","AbsLBM",1024.55106447476,1000,10000,1.02455106447476,"Amber",NA
"18031",2014,"SER-02","Sockeye","Widgeon_RT","AbsLBM",792.631169753421,1000,10000,0.792631169753421,"Red",NA
"18032",2015,"SER-02","Sockeye","Widgeon_RT","AbsLBM",433.915006173472,1000,10000,0.433915006173472,"Red",NA
"18033",2016,"SER-02","Sockeye","Widgeon_RT","AbsLBM",367.828359686134,1000,10000,0.367828359686134,"Red",NA
"18034",2017,"SER-02","Sockeye","Widgeon_RT","AbsLBM",195.76268046246,1000,10000,0.19576268046246,"Red",NA
"18035",2018,"SER-02","Sockeye","Widgeon_RT","AbsLBM",164.134495571636,1000,10000,0.164134495571636,"Red",NA
"18036",2019,"SER-02","Sockeye","Widgeon_RT","AbsLBM",174.74223653108,1000,10000,0.17474223653108,"Red",NA
"18037",2020,"SER-02","Sockeye","Widgeon_RT","AbsLBM",174.992704358686,1000,10000,0.174992704358686,"Red",NA
"18038",2021,"SER-02","Sockeye","Widgeon_RT","AbsLBM",172.517306717657,1000,10000,0.172517306717657,"Red",NA
"18039",1995,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",82279.7508306332,42918,71412,1.91713851602202,"Green",NA
"18040",1996,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",60478.4958878056,42918,71412,1.40916389132312,"Amber",NA
"18041",1997,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",53165.6561644177,42918,71412,1.23877291962388,"Amber",NA
"18042",1998,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",63380.0895704306,42918,71412,1.47677174077149,"Amber",NA
"18043",1999,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",87664.3500134017,42918,71412,2.04260100688293,"Green",NA
"18044",2000,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",104871.068213272,42918,71412,2.44352179070022,"Green",NA
"18045",2001,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",116567.26973828,42918,71412,2.71604617499138,"Green",NA
"18046",2002,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",93806.9882849713,42918,71412,2.18572599573539,"Green",NA
"18047",2003,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",116134.47863925,42918,71412,2.7059620354921,"Green",NA
"18048",2004,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",133999.133633395,42918,71412,3.12221290911494,"Green",NA
"18049",2005,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",127055.114701783,42918,71412,2.9604155529564,"Green",NA
"18050",2006,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",116971.45570098,42918,71412,2.7254638077492,"Green",NA
"18051",2007,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",87227.4227111667,42918,71412,2.03242049282741,"Green",NA
"18052",2008,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",64449.4029341839,42918,71412,1.50168700624875,"Amber",NA
"18053",2009,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",60792.785381436,42918,71412,1.41648691414875,"Amber",NA
"18054",2010,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",69511.5710313266,42918,71412,1.61963677317971,"Amber",NA
"18055",2011,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",78344.5915738885,42918,71412,1.82544833342394,"Green",NA
"18056",2012,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",79663.0595588794,42918,71412,1.8561689631129,"Green",NA
"18057",2013,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",70520.901907088,42918,71412,1.64315443187213,"Amber",NA
"18058",2014,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",57216.9139300136,42918,71412,1.33316822615251,"Amber",NA
"18059",2015,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",54492.764360314,42918,71412,1.26969486836092,"Amber",NA
"18060",2016,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",53437.0274654195,42918,71412,1.24509593796122,"Amber",NA
"18061",2017,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",48710.4739488958,42918,71412,1.13496607364965,"Amber",NA
"18062",2018,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",49027.032101534,42918,71412,1.14234195679048,"Amber",NA
"18063",2019,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",40019.4362492817,42918,71412,0.9324627487134,"Red",NA
"18064",2020,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",40438.8745786481,42918,71412,0.942235765381614,"Red",NA
"18065",2021,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",42527.5185286755,42918,71412,0.990901685276003,"Red",NA
"18066",2022,"CK-03","Chinook","Lower Fraser River_FA_0.3","RelLBM",49062.1595667839,42918,71412,1.14316043540668,"Amber",NA
"18067",1995,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",82279.7508306332,1000,10000,82.2797508306332,"Green",NA
"18068",1996,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",60478.4958878056,1000,10000,60.4784958878056,"Green",NA
"18069",1997,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",53165.6561644177,1000,10000,53.1656561644177,"Green",NA
"18070",1998,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",63380.0895704306,1000,10000,63.3800895704306,"Green",NA
"18071",1999,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",87664.3500134017,1000,10000,87.6643500134017,"Green",NA
"18072",2000,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",104871.068213272,1000,10000,104.871068213272,"Green",NA
"18073",2001,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",116567.26973828,1000,10000,116.56726973828,"Green",NA
"18074",2002,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",93806.9882849713,1000,10000,93.8069882849713,"Green",NA
"18075",2003,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",116134.47863925,1000,10000,116.13447863925,"Green",NA
"18076",2004,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",133999.133633395,1000,10000,133.999133633395,"Green",NA
"18077",2005,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",127055.114701783,1000,10000,127.055114701783,"Green",NA
"18078",2006,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",116971.45570098,1000,10000,116.97145570098,"Green",NA
"18079",2007,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",87227.4227111667,1000,10000,87.2274227111667,"Green",NA
"18080",2008,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",64449.4029341839,1000,10000,64.4494029341839,"Green",NA
"18081",2009,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",60792.785381436,1000,10000,60.792785381436,"Green",NA
"18082",2010,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",69511.5710313266,1000,10000,69.5115710313266,"Green",NA
"18083",2011,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",78344.5915738885,1000,10000,78.3445915738885,"Green",NA
"18084",2012,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",79663.0595588794,1000,10000,79.6630595588794,"Green",NA
"18085",2013,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",70520.901907088,1000,10000,70.520901907088,"Green",NA
"18086",2014,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",57216.9139300136,1000,10000,57.2169139300136,"Green",NA
"18087",2015,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",54492.764360314,1000,10000,54.492764360314,"Green",NA
"18088",2016,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",53437.0274654195,1000,10000,53.4370274654195,"Green",NA
"18089",2017,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",48710.4739488958,1000,10000,48.7104739488958,"Green",NA
"18090",2018,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",49027.032101534,1000,10000,49.027032101534,"Green",NA
"18091",2019,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",40019.4362492817,1000,10000,40.0194362492817,"Green",NA
"18092",2020,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",40438.8745786481,1000,10000,40.4388745786481,"Green",NA
"18093",2021,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",42527.5185286755,1000,10000,42.5275185286755,"Green",NA
"18094",2022,"CK-03","Chinook","Lower Fraser River_FA_0.3","AbsLBM",49062.1595667839,1000,10000,49.0621595667839,"Green",NA
"18095",1995,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18096",1996,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18097",1997,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18098",1998,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18099",1999,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18100",2000,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18101",2001,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18102",2002,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18103",2003,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18104",2004,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18105",2005,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18106",2006,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18107",2007,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18108",2008,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18109",2009,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18110",2010,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18111",2011,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18112",2012,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18113",2013,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18114",2014,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18115",2015,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18116",2016,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18117",2017,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18118",2018,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18119",2019,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18120",2020,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18121",2021,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18122",2022,"CK-04","Chinook","Lower Fraser River_SP_1.3","RelLBM",NA,337,1332,NA,NA,NA
"18123",1995,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18124",1996,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18125",1997,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18126",1998,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18127",1999,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18128",2000,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18129",2001,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18130",2002,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18131",2003,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18132",2004,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18133",2005,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18134",2006,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18135",2007,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18136",2008,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18137",2009,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18138",2010,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18139",2011,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18140",2012,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18141",2013,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18142",2014,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18143",2015,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18144",2016,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18145",2017,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18146",2018,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18147",2019,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18148",2020,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18149",2021,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18150",2022,"CK-04","Chinook","Lower Fraser River_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18151",1995,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18152",1996,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18153",1997,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18154",1998,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18155",1999,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18156",2000,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18157",2001,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18158",2002,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18159",2003,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18160",2004,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18161",2005,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18162",2006,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18163",2007,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18164",2008,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18165",2009,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18166",2010,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18167",2011,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18168",2012,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18169",2013,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18170",2014,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18171",2015,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18172",2016,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18173",2017,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18174",2018,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18175",2019,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18176",2020,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18177",2021,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18178",2022,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","RelLBM",NA,247,965,NA,NA,NA
"18179",1995,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18180",1996,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18181",1997,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18182",1998,"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
